category	length	punct	numbers	text
spam	94	0.06382978723404255	TRUE	You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL <#> b<#>, POBOX <#>ppm
ham	73	0	FALSE	I think the other two still need to get cash but we can def be ready by 9
spam	124	0.03225806451612903	TRUE	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on <#>
spam	111	0.009009009009009009	FALSE	You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
spam	120	0.041666666666666664	TRUE	Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call <#> Identifier code: XXXXX Expires 26.03.05
ham	54	0	FALSE	Pls help me tell Ashley that i cant find her number oh
ham	89	0.10112359550561797	FALSE	It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
ham	74	0.02702702702702703	FALSE	What he said is not the matter. My mind saying some other matter is there.
ham	51	0.0196078431372549	FALSE	Its not that time of the month nor mid of the time?
spam	110	0.03636363636363636	TRUE	Great News! Call FREEFONE <#> to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
ham	160	0.01875	FALSE	WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
spam	144	0.04861111111111111	TRUE	FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call <#> or call2optout/J MF
ham	145	0.0896551724137931	FALSE	Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*
ham	68	0.014705882352941176	FALSE	Just wanted to say holy shit you guys weren't kidding about this bud
spam	146	0.0136986301369863	TRUE	Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline <#> BOX334SK38ch
ham	51	0.0784313725490196	FALSE	have got * few things to do. may be in * pub later.
ham	158	0.0189873417721519	FALSE	I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
spam	146	0.02054794520547945	TRUE	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on <#> between 10am-7pm Cost 10p
ham	116	0.034482758620689655	FALSE	If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is
spam	146	0.03424657534246575	TRUE	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call <#> NOW
ham	53	0.18867924528301888	FALSE	Gud ni8 dear..slp well..take care..swt dreams..Muah..
ham	54	0.018518518518518517	FALSE	Try to do something dear. You read something for exams
ham	157	0.06369426751592357	FALSE	Life is more strict than teacher... Bcoz Teacher teaches lesson & then conducts exam, But Life first conducts Exam & then teaches Lessons. Happy morning. . .
ham	66	0.015151515151515152	FALSE	Lol or I could just starve and lose a pound by the end of the day.
spam	153	0.058823529411764705	TRUE	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free <#> or text back 'help'
spam	151	0.039735099337748346	TRUE	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call <#> from land line. Claim 3030. Valid 12hrs only
ham	51	0.0784313725490196	TRUE	Slept? I thinkThis time ( <#>  pm) is not dangerous
spam	155	0.03870967741935484	FALSE	Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
ham	125	0.016	FALSE	HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
ham	60	0.1	FALSE	Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...
spam	141	0.10638297872340426	TRUE	New Mobiles from 2004, MUST GO! Txt: NOKIA to No: <#> & collect yours today! From ONLY £1. www.4-tc.biz 2optout <#>.50gbp/mtmsg18 TXTAUCTION.
ham	100	0.06	FALSE	That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
ham	136	0.08823529411764706	FALSE	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
spam	116	0.034482758620689655	TRUE	Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to <#> £3
spam	138	0.036231884057971016	TRUE	Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to <#>, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX
ham	70	0.02857142857142857	FALSE	Hi. I'm always online on yahoo and would like to chat with you someday
ham	67	0.014925373134328358	FALSE	* Will have two more cartons off u and is very pleased with shelves
ham	152	0.046052631578947366	FALSE	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
spam	155	0.06451612903225806	TRUE	pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on <#> or call2optout/!YHL
ham	77	0.06493506493506493	FALSE	Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
spam	140	0.02142857142857143	TRUE	You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline <#> PoBox75LDNS7
spam	138	0.050724637681159424	TRUE	You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London <#>. Bx 526, SW73SS
ham	104	0.08653846153846154	FALSE	U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
ham	71	0.11267605633802817	FALSE	Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...
spam	142	0.035211267605633804	TRUE	Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to <#> and see who you could meet.
spam	154	0.01948051948051948	TRUE	Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline <#> . PoBox12n146tf150p
spam	150	0.06	TRUE	URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call <#> ASAP! BOX97N7QP, 150PPM
spam	139	0.007194244604316547	TRUE	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to <#> Whats No1 in the BBC charts
ham	121	0.024793388429752067	FALSE	Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
ham	94	0.06382978723404255	FALSE	I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
spam	149	0.06711409395973154	TRUE	England v Macedonia - dont miss the goals/team news. Txt ur national team to <#> eg ENGLAND to <#> Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox<#>W45WQ 16+
spam	125	0.064	TRUE	WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to <#>. SkilGme. TsCs<#> 1Winawk! age16 £1.50perweeksub.
spam	156	0.038461538461538464	FALSE	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
ham	68	0.04411764705882353	FALSE	Yeah, I'll leave in a couple minutes & let you know when I get to mu
spam	52	0	FALSE	Adult 18 Content Your video will be with you shortly
spam	127	0.023622047244094488	TRUE	URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW <#>
ham	125	0.048	FALSE	Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
ham	51	0.058823529411764705	FALSE	Did u fix the teeth?if not do it asap.ok take care.
spam	132	0.022727272727272728	FALSE	As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
ham	76	0.02631578947368421	FALSE	I will come with karnan car. Please wait till 6pm will directly goto doctor.
ham	199	0.04522613065326633	FALSE	says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !
ham	58	0.034482758620689655	FALSE	Ask g or iouri, I've told the story like ten times already
ham	71	0.07042253521126761	TRUE	The message sent is askin for  <#> dollars. Shoul i pay  <#>  or  <#> ?
spam	150	0.04	TRUE	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call <#> from land line. Claim Y87. Valid 12hrs only
ham	66	0.015151515151515152	FALSE	I'll talk to the others and probably just come early tomorrow then
spam	149	0.06040268456375839	TRUE	Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call <#> NOW! Only 10p per minute. BT-national-rate
ham	158	0.06329113924050633	FALSE	FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)
ham	84	0.023809523809523808	FALSE	It's justbeen overa week since we broke up and already our brains are going to mush!
ham	118	0.1016949152542373	FALSE	""SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...""
ham	103	0.038834951456310676	FALSE	""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx""
spam	121	0.09917355371900827	TRUE	Don't b floppy... b snappy & happy! Only gay chat service with photo upload call <#> (10p/min). 2 stop our texts call <#>
ham	130	0.023076923076923078	FALSE	This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
spam	118	0.059322033898305086	TRUE	Urgent! Please call <#> from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
ham	96	0.041666666666666664	FALSE	I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
ham	54	0.037037037037037035	FALSE	I know you are serving. I mean what are you doing now.
ham	91	0.054945054945054944	FALSE	Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
spam	145	0.041379310344827586	TRUE	CALL <#> & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP <#>+
ham	62	0.11290322580645161	FALSE	Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
spam	145	0.006896551724137931	TRUE	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call <#> now or reply for delivery Tomorrow
ham	134	0.04477611940298507	FALSE	""HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!""
ham	87	0	FALSE	what I meant to say is cant wait to see u again getting bored of this bridgwater banter
ham	64	0.046875	FALSE	I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham	89	0.033707865168539325	FALSE	Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
ham	58	0.034482758620689655	FALSE	Asking do u knw them or nt? May be ur frnds or classmates?
spam	148	0.033783783783783786	TRUE	Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on <#>
spam	104	0.08653846153846154	TRUE	Refused a loan? Secured or Unsecured? Can't get credit? Call free now <#> or text back 'help' & we will!
ham	73	0.0410958904109589	FALSE	Pls send me a comprehensive mail about who i'm paying, when and how much.
spam	130	0.09230769230769231	TRUE	PRIVATE! Your 2003 Account Statement for <#> shows 800 un-redeemed S. I. M. points. Call <#> Identifier Code: <#> Expires 24/10/04
ham	111	0.08108108108108109	FALSE	Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...
ham	79	0.02531645569620253	FALSE	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
spam	157	0.03184713375796178	TRUE	8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed <#> profit 2 charity
spam	157	0.01910828025477707	TRUE	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call <#> quoting claim code 7684 standard rates apply.
ham	70	0.02857142857142857	FALSE	Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
spam	121	0.024793388429752067	FALSE	Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
spam	120	0.041666666666666664	FALSE	SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
ham	148	0.006756756756756757	FALSE	hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
ham	158	0.0379746835443038	FALSE	I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
spam	130	0.1076923076923077	TRUE	Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to <#>. Good luck!
spam	154	0.045454545454545456	TRUE	FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to <#>. Reply DATE now!
spam	148	0.02027027027027027	FALSE	Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
spam	140	0.02142857142857143	TRUE	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call <#> to receive your £350 award.
spam	145	0.05517241379310345	FALSE	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
ham	54	0.037037037037037035	FALSE	Sure! I am driving but will reach my destination soon.
ham	92	0.010869565217391304	FALSE	* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
ham	110	0.01818181818181818	FALSE	Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
ham	54	0.12962962962962962	FALSE	Lol ... I knew that .... I saw him in the dollar store
ham	56	0.05357142857142857	FALSE	I'm home. Doc gave me pain meds says everything is fine.
ham	145	0.034482758620689655	FALSE	And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
ham	81	0	FALSE	U ned to convince him tht its not possible witot hurting his feeling its the main
spam	148	0.0472972972972973	TRUE	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <#> to <#> Yahoo! POBox<#>W45WQ TxtNO 4 no ads 150p.
ham	120	0.016666666666666666	FALSE	Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card
ham	109	0.027522935779816515	FALSE	Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
spam	156	0.05128205128205128	FALSE	FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)
spam	152	0.03289473684210526	TRUE	XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to <#> TnC www.Ldew.com1win150ppmx3age16subscription
ham	57	0	FALSE	You call times job today ok umma and ask them to speed up
spam	76	0.039473684210526314	TRUE	You have an important customer service announcement. Call FREEPHONE <#> now!
spam	136	0.04411764705882353	FALSE	LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
spam	152	0.02631578947368421	TRUE	Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day <#> Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
ham	56	0.08928571428571429	FALSE	Can ü call me at 10:10 to make sure dat i've woken up...
ham	94	0.031914893617021274	FALSE	It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com
spam	102	0.06862745098039216	TRUE	Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on <#> or call2optout=J5Q
spam	158	0.14556962025316456	TRUE	URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call <#> ASAP! Box 97N7QP, 150ppm
spam	160	0.05	FALSE	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.
spam	143	0.06993006993006994	TRUE	FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop <#>p/wk SP:RWM Ph:<#>)
spam	140	0.02142857142857143	FALSE	LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
ham	52	0.038461538461538464	FALSE	I can't right this second, gotta hit people up first
spam	129	0.10852713178294573	TRUE	Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat<#> STOP? Send STOP FRND to <#>
spam	96	0.0625	FALSE	from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
spam	51	0	FALSE	Money i have won wining number 946 wot do i do next
ham	88	0.011363636363636364	FALSE	So now my dad is gonna call after he gets out of work and ask all these crazy questions.
spam	145	0.05517241379310345	TRUE	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to <#> to receive entry question(std txt rate)T&C's apply <#>over18's
spam	153	0.013071895424836602	FALSE	Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
spam	156	0.05128205128205128	FALSE	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.
ham	69	0.043478260869565216	FALSE	I will lick up every drop :) are you ready to use your mouth as well?
ham	107	0.037383177570093455	FALSE	Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
spam	146	0.06164383561643835	TRUE	Urgent! Please call <#> from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
ham	131	0.03816793893129771	FALSE	I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
spam	100	0.04	FALSE	Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!
spam	94	0.09574468085106383	TRUE	FREE RING TONE just text ""POLYS"" to <#>. Then every week get a new tone. <#>yrs only £1.50/wk.
spam	149	0.026845637583892617	TRUE	Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on <#>
ham	117	0.008547008547008548	FALSE	Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya
ham	152	0.02631578947368421	FALSE	A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND
ham	118	0.03389830508474576	TRUE	Pls what's the full name of joke's school cos fees in university of florida seem to actually be  <#> k. Pls holla back
ham	112	0.017857142857142856	FALSE	Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
ham	126	0.03968253968253968	FALSE	Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
spam	155	0.03870967741935484	FALSE	To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT
ham	57	0.07017543859649122	FALSE	Goodmorning,my grandfather expired..so am on leave today.
ham	75	0.02666666666666667	FALSE	Not course. Only maths one day one chapter with in one month we can finish.
ham	53	0.1320754716981132	FALSE	Really dun bluff me leh... U sleep early too. Nite...
ham	58	0.05172413793103448	FALSE	Yup. Wun believe wat? U really neva c e msg i sent shuhui?
ham	117	0.05128205128205128	TRUE	excellent. I spent  <#>  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
ham	78	0.02564102564102564	FALSE	Theyre doing it to lots of places. Only hospitals and medical places are safe.
ham	53	0.09433962264150944	FALSE	As in missionary hook up, doggy hook up, standing...|
ham	60	0.06666666666666667	FALSE	(No promises on when though, haven't even gotten dinner yet)
ham	94	0.0425531914893617	FALSE	That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
ham	67	0.029850746268656716	FALSE	Haha good to hear, I'm officially paid and on the market for an 8th
spam	145	0.05517241379310345	TRUE	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call <#> NOW! Only 10p per min. BT-national-rate
ham	52	0	FALSE	Yeah imma come over cause jay wants to do some drugs
spam	119	0.03361344537815126	TRUE	Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to <#>.
spam	131	0.05343511450381679	TRUE	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to <#> Ts&Cs www.textpod.net custcare <#>.
ham	53	0.09433962264150944	FALSE	Hey r ü still online? I've finished the formatting...
spam	155	0.03870967741935484	TRUE	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to <#> TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription
ham	137	0.10218978102189781	FALSE	Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?
spam	91	0.12087912087912088	TRUE	SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to <#>
ham	53	0.05660377358490566	FALSE	Maybe you should find something else to do instead???
ham	116	0.034482758620689655	FALSE	She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
ham	153	0.0392156862745098	FALSE	Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
ham	140	0.09285714285714286	FALSE	Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham	65	0.015384615384615385	FALSE	Tell dear what happen to you. Why you talking to me like an alian
ham	87	0	FALSE	Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
spam	150	0.06666666666666667	TRUE	FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on <#> or call 2optout/D3WV
ham	77	0	FALSE	What is important is that you prevent dehydration by giving her enough fluids
ham	76	0.02631578947368421	FALSE	meet you in corporation st outside gap … you can see how my mind is working!
ham	118	0.1016949152542373	FALSE	Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...
ham	76	0.02631578947368421	FALSE	Yeah my usual guy's out of town but there're definitely people around I know
ham	114	0.09649122807017543	FALSE	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
spam	69	0.043478260869565216	FALSE	Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
ham	152	0.07894736842105263	FALSE	""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""
spam	151	0.059602649006622516	TRUE	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare <#>
spam	127	0.07086614173228346	FALSE	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
ham	179	0.01675977653631285	FALSE	Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.
spam	155	0.07741935483870968	FALSE	Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
spam	121	0.05785123966942149	TRUE	Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to <#> now! Norcorp Ltd.£1,50/Mtmsgrcvd18+
spam	136	0.058823529411764705	TRUE	URGENT! Your Mobile No <#> was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call <#> BOX95QU
ham	122	0.05737704918032787	FALSE	""Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry""
spam	160	0.0375	TRUE	<Forwarded from <#>>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on <#> to retrieve your messages and matches cc100p/min
spam	156	0.03205128205128205	TRUE	Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to <#> to cancel send STOP to <#>
ham	60	0.11666666666666667	FALSE	Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham	65	0.046153846153846156	FALSE	Wait, do you know if wesleys in town? I bet she does hella drugs!
spam	118	0.06779661016949153	TRUE	Here is your discount code RP<#>. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services <#>
spam	150	0.03333333333333333	TRUE	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call <#> NOW
ham	157	0.050955414012738856	FALSE	Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?
ham	118	0.03389830508474576	FALSE	Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
ham	154	0.1038961038961039	FALSE	""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care
ham	148	0.07432432432432433	FALSE	When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL
spam	148	0.08108108108108109	TRUE	Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to <#> now! SavaMob, member offers mobile! T Cs <#>. £3.00 Sub. 16 . Unsub reply X
spam	160	0.04375	TRUE	all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to <#>
ham	151	0.013245033112582781	FALSE	Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens
ham	66	0.06060606060606061	FALSE	It's fine, imma get a drink or somethin. Want me to come find you?
spam	102	0.029411764705882353	FALSE	Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?
spam	157	0.05732484076433121	FALSE	IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
ham	125	0.08	FALSE	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead & wish U Merry Xmas...
spam	130	0.05384615384615385	TRUE	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to <#> Ts&Cs www.textpod.net custcare <#>.
spam	101	0.0297029702970297	TRUE	Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to <#> to end service
ham	88	0.056818181818181816	FALSE	Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
